1366,949,90,975.69677734375,225.60494995117188,953.9497680664062,495.0677490234375,691.4868774414062,472.3000793457031,688.4326171875,214.95578002929688,2.80980439037815,0.08776092630176198,-67.57481405181356
1366,949,90,973.7601928710938,226.93458557128906,952.9774169921875,495.8557434082031,686.6021728515625,472.8372802734375,686.7049560546875,215.9392547607422,2.7930629827735665,0.14819021605345697,-67.58718522248746
1366,949,90,972.9654541015625,227.7252960205078,952.1024780273438,496.26239013671875,686.6087036132812,473.5314025878906,686.500244140625,217.20285034179688,2.7653228708829998,0.14736089874899547,-67.61788313210432
1366,949,90,970.9712524414062,227.7371368408203,950.2274780273438,495.96209716796875,687.4328002929688,475.2245788574219,685.4656372070312,218.20750427246094,2.6838946285429093,0.0794871068075015,-67.58123924321858
1366,949,90,967.5386962890625,227.5037384033203,947.268310546875,495.78765869140625,682.6996459960938,472.8901672363281,682.4073486328125,217.2491455078125,2.591963730973265,0.003598262164800889,-67.48965877063259
1366,949,90,965.068603515625,224.9213409423828,943.9180297851562,493.7721252441406,678.947265625,471.4382019042969,678.43505859375,214.0172119140625,2.5189551083266273,-0.027661932488185145,-67.46872897999744
1366,949,90,962.1817626953125,223.79397583007812,941.0875244140625,492.6620178222656,678.6753540039062,469.9432373046875,678.6162109375,213.24105834960938,2.3979602540971854,0.006783358369113355,-67.4615752059446
1366,949,90,959.2932739257812,223.55165100097656,939.1046752929688,492.47589111328125,674.5,469.9117126464844,674.5,213.2757568359375,2.3163600423907336,0.04802783003592485,-67.41912078168845
1366,949,90,957.2415161132812,222.74696350097656,936.5650024414062,491.7592468261719,675.8304443359375,469.63043212890625,671.3814697265625,212.98672485351562,2.274024886050215,0.05236483016417174,-67.4117419638998
1366,949,90,953.9617309570312,222.40579223632812,934.4031982421875,491.37298583984375,670.9124755859375,469.3523864746094,670.0805053710938,212.09210205078125,2.167317050031636,0.03293569434154227,-67.4488111893391
1366,949,90,950.3056640625,223.6100616455078,930.7317504882812,491.8333435058594,666.8231201171875,470.4379577636719,666.48876953125,213.20469665527344,2.037009030375303,-0.0045408649491542295,-67.50629412274905
1366,949,90,944.9905395507812,224.43429565429688,925.8380737304688,493.5482177734375,662.9404907226562,472.06494140625,662.4328002929688,214.38446044921875,1.889974758978897,-0.0431292656209424,-67.51764755575459
1366,949,90,939.4301147460938,225.01466369628906,919.1924438476562,494.0694580078125,659.6474609375,472.4690246582031,655.8713989257812,214.93740844726562,1.687097685668501,-0.09891748830905236,-67.48161090662855
