375,553,0,262.0651597301421,190.39591046238093,253.64693782760514,311.43978962660185,136.29175183787083,301.3784433623987,134.41905747278997,184.5773955468212,355.3937620213304,69.5518517704038,-0.9739897181392915
375,553,0,261.2874223166291,187.130810420329,253.66208370137065,306.84954312274203,137.45205607836488,297.0809672392952,134.992015837056,181.26279904565126,354.8258104409757,69.34021163136406,-0.6407542424923911
375,553,0,260.9425065510186,183.86562492905978,253.64614742234517,302.60002537284527,138.8079642583989,294.2520427269246,135.52363814245564,178.2644500976894,354.06204936267324,69.33378673942694,-0.09292428311404781
375,553,0,260.77282576777543,182.81509088933308,253.8453509101637,300.7725016002569,139.99559088612295,293.0703655009547,136.67586743191532,177.79508822824118,353.3791348382604,69.43507738043297,0.4466356384293325
375,553,0,261.1007798637529,183.69607231964255,254.32689997422858,300.16942238689444,141.921488070122,293.1191997286387,138.74005349295385,180.1028900077872,353.098828794452,69.48401914791914,0.46709867943942185
375,553,0,261.6046738981404,184.48109427892996,255.2927324773118,299.86406960889144,143.28150849373833,293.19721486402887,140.15941839798143,181.55576168714651,353.015423438228,69.57369524395621,-0.0021136395430487484
375,553,0,260.28130050759137,185.45773610800097,253.71798885178578,299.73076882991154,143.0614767592042,293.3165660582854,139.83407050313144,182.93198541859238,352.58594433058335,70.00381359283159,-0.07850030522331516
375,553,0,258.47050341928843,189.25704329427572,252.27502928163267,301.2759683885579,141.79758670504452,295.09286302510554,139.80785895572626,186.53702380934737,351.82338591008113,70.51092809405552,0.23004839046317677
375,553,0,256.5353349952129,194.76213048079808,250.91463501769067,304.87726837605624,141.64025333370046,299.44560342949444,139.7421378264744,192.28519265676914,350.97698718421697,71.05905936986144,0.401609833464124
375,553,0,253.66197688984903,200.1951839771409,248.24579961392192,308.53109826988657,140.33834905899676,303.8112680279992,138.44713357606724,197.9069180248989,350.50955435942393,71.37095476973276,0.21452958777729225
375,553,0,250.7928912453499,203.29551656594413,245.7276111802439,311.0131630469532,138.83109963398147,306.7824654871656,136.6767432863926,201.5027492624904,350.34827398418275,71.54722140570945,-0.13169105401989167
375,553,0,248.79901920899283,206.19333450975864,242.23177688919168,312.3662727651208,137.65564951972192,307.92460108783234,135.82156751970615,203.57666585314837,350.08858892608833,71.48705493739422,-0.12330057222232757
375,553,0,248.60857426594703,206.7324549839759,241.5337635954147,311.7290352271448,138.88228371514106,307.083289456652,136.91132275017117,203.69644429349137,349.73335017646355,71.3563575759495,0.23594875681573232
375,553,0,250.41133912782425,204.76212420698357,244.8881580695397,309.5791542823117,141.72336337867182,305.56630950201725,139.6577780867001,202.7826503637407,349.6134034572255,71.57999814218755,0.2432747364570237
375,553,0,251.78429442670858,204.79480853259884,246.74798164626554,309.1834816816281,144.31929991893594,305.3473672450036,141.58326938691698,202.98901022350765,349.4588714772516,71.6628020236352,0.4216244808610127
375,553,0,253.46003902707707,204.64811358880797,248.44707524525984,308.0937264511631,147.30164850095935,304.4169534424891,144.42393248551343,202.99855917354034,349.15731205582637,71.51419840457994,0.8706660540827454
375,553,0,256.1967424716822,203.35729635004827,251.4237841789418,306.3946114898645,150.06907093918198,302.50699253751554,148.16329704585587,201.6051387871139,348.97908144594396,71.37909241428079,1.218618595291538
375,553,0,259.3864335794715,201.1683864752158,254.316368358197,303.4285196214314,154.1937046580024,299.47764688598,151.63408403508856,199.19147610849177,349.01719881411583,71.29128567921175,1.4817583680786612
375,553,0,263.198066815341,198.73143888488084,258.14254932331096,300.50058082852047,158.76143529310502,297.2131785407546,155.58048136778416,196.5057644843073,349.2749984424297,71.08015805572805,1.5659345126425337
375,553,0,266.95168003266735,194.71071141429093,262.13351910397796,297.5391673047343,162.68830747964876,293.8130687353769,161.02729218811146,194.00342688043747,349.5760305433258,71.10843291698099,1.5516194445629836
375,553,0,270.3499099552646,193.4249997662646,265.1617539156887,295.619059305207,166.0183062022361,292.17994193213417,164.2368929635304,191.7788205950801,350.0490226766193,71.22184801353728,1.3793488683565254
375,553,0,274.12326194178604,191.66303690564564,267.5359176936163,294.77174486651165,168.43565387835406,291.4251476334648,166.49362815459062,191.56459940732202,350.72231195953714,71.13706699152696,0.8338413567887583
375,553,0,276.3714735734211,190.40167828454832,268.8925521919973,293.7188182487007,169.60908525485502,289.18595089425435,167.5003267458451,189.8163725083832,351.5004905508005,71.02535549474716,0.17820471921952244
375,553,0,277.2734968734894,189.29746077405616,269.296150207585,291.8361370063485,169.68246477020693,286.1517559996373,168.28433399567712,187.43938890628488,352.2869292726179,71.07536687403356,-0.17983994328944466
375,553,0,278.97658522339225,187.89009080290634,272.11909327474496,290.7916271364411,171.95863965820172,285.1723370710042,170.26441666459323,186.1787993281432,353.12530612629104,70.91428350224378,-0.6107790002525232
375,553,0,281.27036265014976,186.50718067020716,274.97604513038823,288.5715710219047,173.7173768108678,283.6805005485585,171.59696516484928,184.60147086379402,354.36641576764254,70.83113028212622,-1.6825737415882178
375,553,0,281.8396680603764,184.83216238818568,274.951478480416,287.6395977711745,172.31006024547878,282.46184517380425,171.97948926722165,182.6928985086015,355.81667927762066,70.86626347827668,-2.793695384658551
375,553,0,282.2111585325656,185.01972342014778,274.6345900580782,287.77960631371207,172.42009747505017,281.99191720329145,171.9863038423009,181.5388854667308,356.94182320854867,70.73034556294104,-3.204312018451931
375,553,0,284.67406132265387,183.8323851835321,276.7030378988293,287.42415893207,174.81929787364516,280.937174789613,174.90293129507245,180.03254393964926,358.22503851576005,70.79666876724502,-3.933235332737052
375,553,0,287.27325561432735,183.91922295060795,278.90585463377647,288.13614317287465,175.93829809872932,281.25726755759933,176.36154943429483,180.07291869482106,359.661015388574,70.73068176026666,-5.126341352287084
375,553,0,286.56755189099385,184.4180541188707,277.4170515585447,289.52764095191196,173.85013285108744,281.2279371137629,175.17211769185542,179.66613769588912,1.0108594177943193,70.74186609031219,-6.277825243977782
375,553,0,283.78096746579286,184.80780936125666,274.1761122826829,290.34105341364557,170.33959061350834,281.23097056097686,172.041546761282,179.066775523479,1.7984452012212202,70.87369474114894,-6.722668023330131
375,553,0,282.14529854833563,186.21784962044694,271.2699416778778,293.0511394270634,167.7328233849521,282.32980477077945,169.60058305773418,179.9982360789054,2.341523489418993,70.78140105370328,-7.141896679064104
375,553,0,278.09701370516814,185.86319264406484,266.0697372986633,293.15438344385984,163.53170193550068,282.2574720083394,165.12904687900118,179.08324586011258,2.5502749424909843,70.75021412658776,-7.055922642728941
